,Items,Support,Confidence
40,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'ACU2'])",0.0187018701870187,1.0
41,"set([u'ROUTER', u'AD7200'])",0.0022002200220022,0.6666666666666666
42,"set([u'AD7200', u'TP-LINK'])",0.0022002200220022,0.6666666666666666
43,"set([u'AD7200', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0033003300330033004,1.0
44,"set([u'ROUTER', u'ADB'])",0.0231023102310231,1.0
45,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'ADB'])",0.0121012101210121,0.5238095238095238
46,"set([u'ASUS', u'B1'])",0.0011001100110011,1.0
47,"set([u'ASUS', u'GT-AC5300'])",0.0011001100110011,1.0
48,"set([u'ASUS', u'KARACHI3'])",0.0011001100110011,0.5
49,"set([u'ASUS', u'KARACHI4'])",0.0011001100110011,0.5
50,"set([u'ASUS', u'N300'])",0.0011001100110011,1.0
51,"set([u'ASUS', u'ROUTER'])",0.08250825082508251,1.0
52,"set([u'ASUS', u'RT-AC3200'])",0.0022002200220022,1.0
53,"set([u'ASUS', u'RT-AC55UHP'])",0.0022002200220022,1.0
54,"set([u'ASUS', u'RT-AC68U'])",0.0011001100110011,1.0
55,"set([u'ASUS', u'RT-AC750'])",0.0011001100110011,1.0
56,"set([u'ASUS', u'RT-AC87U'])",0.0011001100110011,1.0
57,"set([u'ASUS', u'RT-N56U'])",0.0011001100110011,1.0
58,"set([u'ASUS', u'TM-AC1900'])",0.0011001100110011,1.0
59,"set([u'ASUS', u'WIRELESS-AC1200'])",0.0022002200220022,1.0
60,"set([u'ASUS', u'WL-500W'])",0.0011001100110011,1.0
61,"set([u'ATRAC3', u'CAMERA'])",0.0011001100110011,1.0
62,"set([u'ATRAC3', u'NOKIA'])",0.0011001100110011,1.0
63,"set([u'ATRAC3', u'custom/1.0 upnp/1.0 proc/ver http://192.168.10.dyndev/uuid:543e64cb-61aa-aa61-cbe543ecbaa0000 cache-control:max-age=1800 st:urn:schemas-upnp-org:service:wanpppconnection:1 uuid:543e64cb-61aa-aa61-cbe543ecbaa0002::urn:schemas-upnp-org:service:wanpppconnection:1'])",0.0011001100110011,1.0
64,"set([u'MODEM', u'AX11000'])",0.0011001100110011,0.5
65,"set([u'ROUTER', u'AX11000'])",0.0011001100110011,0.5
66,"set([u'TP-LINK', u'AX11000'])",0.0022002200220022,1.0
67,"set([u'AX11000', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0022002200220022,1.0
68,"set([u'MODEM', u'AX6000'])",0.0011001100110011,0.5
69,"set([u'ROUTER', u'AX6000'])",0.0011001100110011,0.5
70,"set([u'TP-LINK', u'AX6000'])",0.0022002200220022,1.0
71,"set([u'AX6000', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0022002200220022,1.0
72,"set([u'ROUTER', u'B1'])",0.0011001100110011,1.0
73,"set([u'B1', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0011001100110011,1.0
74,"set([u'B130111', u'CAMERA'])",0.007700770077007701,0.7
75,"set([u'B130111', u'DVR'])",0.0011001100110011,0.5
76,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'B130111'])",0.011001100110011002,1.0
77,"set([u'ROUTER', u'BALOCHISTAN5'])",0.0022002200220022,0.6666666666666666
78,"set([u'TP-LINK', u'BALOCHISTAN5'])",0.0022002200220022,0.6666666666666666
79,"set([u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1', u'BALOCHISTAN5'])",0.0033003300330033004,1.0
80,"set([u'BROADCOM', u'BCM963268'])",0.0044004400440044,1.0
81,"set([u'GATEWAY', u'BCM963268'])",0.0022002200220022,0.5
82,"set([u'ROUTER', u'BCM963268'])",0.0022002200220022,0.5
83,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'BCM963268'])",0.0022002200220022,0.5
84,"set([u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1', u'BCM963268'])",0.0022002200220022,0.5
85,"set([u'N750', u'BELKIN'])",0.0011001100110011,0.5
86,"set([u'ROUTER', u'BELKIN'])",0.0165016501650165,1.0
87,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'BELKIN'])",0.015401540154015401,0.9333333333333333
88,"set([u'CAMERA', u'BOSCH'])",0.0044004400440044,1.0
89,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'BOSCH'])",0.0044004400440044,1.0
90,"set([u'ROUTER', u'BRCM400'])",0.007700770077007701,1.0
91,"set([u'BRCM400', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.007700770077007701,1.0
92,"set([u'RAPID7MANY', u'BROADCOM'])",0.0011001100110011,1.0
93,"set([u'ROUTER', u'BROADCOM'])",0.028602860286028604,0.8666666666666668
94,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'BROADCOM'])",0.019801980198019802,0.6000000000000001
95,"set([u'BROTHER', u'NC-3100H'])",0.0011001100110011,1.0
96,"set([u'BROTHER', u'NC-3100H'])",0.0011001100110011,1.0
97,"set([u'PRINTER', u'BROTHER'])",0.0011001100110011,1.0
98,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'BROTHER'])",0.0011001100110011,1.0
99,"set([u'C2', u'MODEM'])",0.0033003300330033004,0.5
100,"set([u'C2', u'ROUTER'])",0.0033003300330033004,0.5
101,"set([u'C2', u'TP-LINK'])",0.006600660066006601,1.0
102,"set([u'C2', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0044004400440044,0.6666666666666666
103,"set([u'C20', u'MODEM'])",0.0011001100110011,0.5
104,"set([u'ROUTER', u'C20'])",0.0011001100110011,0.5
105,"set([u'C20', u'TP-LINK'])",0.0022002200220022,1.0
