,Items,Support,Confidence
0,{'ROUTER'},0.6017601760176018,0.6017601760176018
1,{'broadcom'},0.6413641364136413,0.6413641364136413
2,{'posix'},0.6413641364136413,0.6413641364136413
3,{'stack/estimation'},0.6413641364136413,0.6413641364136413
4,{'upnp'},0.6765676567656765,0.6765676567656765
5,{'upnp/1.0'},0.9988998899889989,0.9988998899889989
6,{'urn:schemas-wifialliance-org:service:wfawlanconfig:1'},0.6457645764576457,0.6457645764576457
7,{'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'},0.6413641364136413,0.6413641364136413
8,"{'ROUTER', 'ASUS'}",0.08250825082508251,1.0
9,"{'ASUS', 'upnp/1.0'}",0.08250825082508251,1.0
10,"{'broadcom', 'CAMERA'}",0.058305830583058306,0.736111111111111
11,"{'CAMERA', 'posix'}",0.058305830583058306,0.736111111111111
12,"{'stack/estimation', 'CAMERA'}",0.058305830583058306,0.736111111111111
13,"{'upnp', 'CAMERA'}",0.058305830583058306,0.736111111111111
14,"{'CAMERA', 'upnp/1.0'}",0.07920792079207921,1.0
15,"{'urn:schemas-wifialliance-org:service:wfawlanconfig:1', 'CAMERA'}",0.058305830583058306,0.736111111111111
16,"{'CAMERA', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.058305830583058306,0.736111111111111
17,"{'CISCO', 'broadcom'}",0.13641364136413642,0.7380952380952381
18,"{'CISCO', 'posix'}",0.13641364136413642,0.7380952380952381
19,"{'CISCO', 'stack/estimation'}",0.13641364136413642,0.7380952380952381
20,"{'CISCO', 'upnp'}",0.1474147414741474,0.7976190476190476
21,"{'CISCO', 'upnp/1.0'}",0.1848184818481848,1.0
22,"{'CISCO', 'urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.13641364136413642,0.7380952380952381
23,"{'CISCO', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.13641364136413642,0.7380952380952381
24,"{'GATEWAY', 'upnp/1.0'}",0.061606160616061605,1.0
25,"{'broadcom', 'HUAWEI'}",0.10121012101210121,0.9583333333333333
26,"{'HUAWEI', 'posix'}",0.10121012101210121,0.9583333333333333
27,"{'stack/estimation', 'HUAWEI'}",0.10121012101210121,0.9583333333333333
28,"{'HUAWEI', 'upnp'}",0.10451045104510451,0.9895833333333333
29,"{'HUAWEI', 'upnp/1.0'}",0.10451045104510451,0.9895833333333333
30,"{'urn:schemas-wifialliance-org:service:wfawlanconfig:1', 'HUAWEI'}",0.10121012101210121,0.9583333333333333
31,"{'HUAWEI', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.10121012101210121,0.9583333333333333
32,"{'TP-LINK', 'MODEM'}",0.08690869086908691,0.8876404494382023
33,"{'router', 'MODEM'}",0.0847084708470847,0.8651685393258426
34,"{'tp-link', 'MODEM'}",0.0847084708470847,0.8651685393258426
35,"{'upnp/1.0', 'MODEM'}",0.0968096809680968,0.9887640449438202
36,"{'urn:schemas-upnp-org:service:wanipconnection:1', 'MODEM'}",0.0847084708470847,0.8651685393258426
37,"{'uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1', 'MODEM'}",0.0847084708470847,0.8651685393258426
38,"{'wr720n', 'MODEM'}",0.0847084708470847,0.8651685393258426
39,"{'ROUTER', 'NETGEAR'}",0.0517051705170517,1.0
40,"{'upnp/1.0', 'NETGEAR'}",0.0517051705170517,1.0
41,"{'ROUTER', 'TP-LINK'}",0.1331133113311331,0.605
42,"{'ROUTER', 'broadcom'}",0.37293729372937295,0.6197440585009141
43,"{'ROUTER', 'broadcom'}",0.37293729372937295,0.58147512864494
44,"{'ROUTER', 'posix'}",0.37293729372937295,0.6197440585009141
45,"{'ROUTER', 'posix'}",0.37293729372937295,0.58147512864494
46,"{'ROUTER', 'router'}",0.16611661166116612,0.6371308016877637
47,"{'ROUTER', 'stack/estimation'}",0.37293729372937295,0.6197440585009141
48,"{'ROUTER', 'stack/estimation'}",0.37293729372937295,0.58147512864494
49,"{'ROUTER', 'tp-link'}",0.16611661166116612,0.6371308016877637
50,"{'ROUTER', 'upnp'}",0.40154015401540155,0.6672760511882998
51,"{'ROUTER', 'upnp'}",0.40154015401540155,0.5934959349593496
52,"{'ROUTER', 'upnp/1.0'}",0.6017601760176018,1.0
53,"{'ROUTER', 'upnp/1.0'}",0.6017601760176018,0.6024229074889867
54,"{'ROUTER', 'urn:schemas-upnp-org:service:wanipconnection:1'}",0.19141914191419143,0.6566037735849057
55,"{'ROUTER', 'urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.37623762376237624,0.6252285191956124
56,"{'ROUTER', 'urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.37623762376237624,0.5826235093696763
57,"{'ROUTER', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.37293729372937295,0.6197440585009141
58,"{'ROUTER', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.37293729372937295,0.58147512864494
59,"{'ROUTER', 'uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'}",0.16611661166116612,0.6371308016877637
60,"{'ROUTER', 'wr720n'}",0.16611661166116612,0.6371308016877637
61,"{'broadcom', 'SWITCH'}",0.06490649064906491,1.0
62,"{'posix', 'SWITCH'}",0.06490649064906491,1.0
63,"{'stack/estimation', 'SWITCH'}",0.06490649064906491,1.0
64,"{'upnp', 'SWITCH'}",0.06490649064906491,1.0
65,"{'upnp/1.0', 'SWITCH'}",0.06490649064906491,1.0
66,"{'urn:schemas-wifialliance-org:service:wfawlanconfig:1', 'SWITCH'}",0.06490649064906491,1.0
67,"{'SWITCH', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.06490649064906491,1.0
68,"{'broadcom', 'SWITCHES'}",0.061606160616061605,1.0
69,"{'SWITCHES', 'posix'}",0.061606160616061605,1.0
70,"{'stack/estimation', 'SWITCHES'}",0.061606160616061605,1.0
71,"{'upnp', 'SWITCHES'}",0.061606160616061605,1.0
72,"{'SWITCHES', 'upnp/1.0'}",0.061606160616061605,1.0
73,"{'urn:schemas-wifialliance-org:service:wfawlanconfig:1', 'SWITCHES'}",0.061606160616061605,1.0
74,"{'SWITCHES', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.061606160616061605,1.0
75,"{'router', 'TP-LINK'}",0.17491749174917492,0.795
76,"{'router', 'TP-LINK'}",0.17491749174917492,0.6708860759493671
77,"{'TP-LINK', 'tp-link'}",0.17491749174917492,0.795
78,"{'TP-LINK', 'tp-link'}",0.17491749174917492,0.6708860759493671
79,"{'TP-LINK', 'upnp/1.0'}",0.22002200220022003,1.0
80,"{'urn:schemas-upnp-org:service:wanipconnection:1', 'TP-LINK'}",0.17491749174917492,0.795
81,"{'urn:schemas-upnp-org:service:wanipconnection:1', 'TP-LINK'}",0.17491749174917492,0.6000000000000001
82,"{'TP-LINK', 'uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'}",0.17491749174917492,0.795
83,"{'TP-LINK', 'uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'}",0.17491749174917492,0.6708860759493671
84,"{'TP-LINK', 'wr720n'}",0.17491749174917492,0.795
85,"{'TP-LINK', 'wr720n'}",0.17491749174917492,0.6708860759493671
86,"{'WRT54GL', 'upnp/1.0'}",0.05500550055005501,1.0
87,"{'broadcom', 'posix'}",0.6413641364136413,1.0
88,"{'broadcom', 'posix'}",0.6413641364136413,1.0
89,"{'stack/estimation', 'broadcom'}",0.6413641364136413,1.0
90,"{'stack/estimation', 'broadcom'}",0.6413641364136413,1.0
91,"{'broadcom', 'upnp'}",0.6413641364136413,1.0
92,"{'broadcom', 'upnp'}",0.6413641364136413,0.9479674796747967
93,"{'broadcom', 'upnp/1.0'}",0.6413641364136413,1.0
94,"{'broadcom', 'upnp/1.0'}",0.6413641364136413,0.6420704845814977
95,"{'urn:schemas-wifialliance-org:service:wfawlanconfig:1', 'broadcom'}",0.6413641364136413,1.0
96,"{'urn:schemas-wifialliance-org:service:wfawlanconfig:1', 'broadcom'}",0.6413641364136413,0.9931856899488927
97,"{'broadcom', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.6413641364136413,1.0
98,"{'broadcom', 'uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'}",0.6413641364136413,1.0
99,"{'custom/1.0', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
100,"{'custom/1.0', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
101,"{'proc/ver', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
102,"{'proc/ver', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
103,"{'st:urn:schemas-upnp-org:service:wanpppconnection:1', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
104,"{'st:urn:schemas-upnp-org:service:wanpppconnection:1', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
105,"{'upnp/1.0', 'cache-control:max-age=1800'}",0.06050605060506051,1.0
106,"{'custom/1.0', 'proc/ver'}",0.06050605060506051,1.0
107,"{'custom/1.0', 'proc/ver'}",0.06050605060506051,1.0
108,"{'st:urn:schemas-upnp-org:service:wanpppconnection:1', 'custom/1.0'}",0.06050605060506051,1.0
109,"{'st:urn:schemas-upnp-org:service:wanpppconnection:1', 'custom/1.0'}",0.06050605060506051,1.0
110,"{'upnp/1.0', 'custom/1.0'}",0.06050605060506051,1.0
111,"{'stack/estimation', 'posix'}",0.6413641364136413,1.0
